spectrum,cluster,PC1_score,PC2_score,PC3_score,PC4_score,PC5_score,is_outlier
FeXANES_GT15_FeTiXRD_striated2_1.001,4,0.5346078648986646,-0.46066558236690175,0.07179871168170529,-0.010293451331531462,-0.059875042176756196,False
FeXANES_GT15_FeTiXRD_striated2_2.001,4,0.49212736403046936,-0.7045426529615345,0.0025251516158928335,-0.009960611508317858,-0.01824678954542927,False
FeXANES_GT15_FeTiXRD_striated2_3.001,4,0.4508555575310903,-0.706787327287541,6.782295718850295e-05,-0.007464762782714315,-0.01899452200999937,False
FeXANES_GT15_FeTiXRD_striated2_4.001,5,-0.6650478589579121,-0.22410134318580632,0.06048251082611891,0.03288658400957262,-0.005599775398922551,False
FeXANES_GT15_FeTiXRD_striated2_5.001,5,-0.4013269566675375,-0.6506773797943982,0.10285399447707565,0.049772518993935026,-0.018992530189321677,False
FeXANES_GT15_FeTiXRD_striated2_6.001,3,2.024418157688881,-0.012405419426842333,0.03217068523015991,0.027559585271625584,0.02031634228649631,False
FeXANES_GT15_FeTiXRD_striated2_7.001,4,1.205732654093749,-0.5861865993566928,-0.0761394229825784,-0.03938153853851156,-0.005141910293997937,False
FeXANES_GT15_FeTiXRD_striated2_8.001,3,2.0754883624149505,-0.02683090447986145,0.03123633459532645,0.029127508461465886,0.023303679766383995,False
FeXANES_GT15_Fe_1.001,3,2.0597046043670812,-0.058312758474478414,0.04944381382775118,0.02301998367684072,0.023554364801719928,False
FeXANES_GT15_Fe_2.001,1,0.6329409343451332,0.23576450950043462,0.04899796096964879,0.021514891459503686,0.0017183698317226159,False
FeXANES_GT15_Fe_3.001,1,0.32440335333277515,-0.00863845059332966,0.028420237218210763,0.07639886958655903,-0.025493341479851616,False
FeXANES_GT15_Fe_4.001,4,1.0216944708776576,-0.22079689433645475,0.1780144036799698,-0.0074921678693219106,-0.06146044715218783,False
FeXANES_GT15_Fe_5.001,5,-0.841991336995397,-0.6574272300968484,0.1465385409030002,0.07364509326116478,-0.01779108332543921,False
FeXANES_GT15_Fe_6.001,4,1.4562453302899363,-0.8650984896869028,-0.09172226049828718,-0.07437712893130768,0.010380725409881227,False
FeXANES_GT15_Fe_striated2_1.001,5,-0.7525912674860932,-0.22377681053011375,0.0704094553161456,0.02715331813755382,-0.009898383343294804,False
FeXANES_GT15_flaky_gray_mix_Fe_1.001,1,0.5369398293931262,0.7792249896988314,0.09404208075291225,-0.01938288641466337,0.01571128125060629,False
FeXANES_GT15_flaky_gray_mix_Fe_2.001,1,0.30688566455666744,0.7592047103963959,0.06719043794455809,-0.016027185053826058,0.009905348822941541,False
FeXANES_GT15_flaky_gray_mix_Fe_3.001,5,-0.6680940467391242,0.06935155690867735,-0.17385651938822114,0.02057375034265637,0.012469385953671731,False
FeXANES_GT15_flaky_gray_mix_Fe_4.001,2,-1.14431466441287,0.5541471674401454,-0.024386053306188246,-0.04150180164472859,0.004062577050700257,False
FeXANES_GT15_flaky_gray_mix_Fe_5.001,1,0.22746955242862685,0.4417741545317496,-0.09218053889570726,-0.011790162509399063,-0.05254285489078932,False
FeXANES_GT15_flaky_gray_mix_Fe_6.001,1,0.24524856810607681,0.49761433106134234,-0.1510572294873522,-0.026572731461636894,-0.04277623740989622,False
FeXANES_GT15_flaky_gray_mix_Fe_7.001,2,-1.6593399035204155,0.06920545616539793,-0.02287498486319186,-0.007897494322184447,-0.006523542431659446,False
FeXANES_GT15_flaky_gray_mix_Fe_8.001,2,-1.7993981208470815,-0.10539167843867278,-0.056939946772409135,-0.004241651523701219,-0.0021785991896458375,False
FeXANES_GT15_flakydark_Fe_1.001,3,1.3454315957177088,0.27716898559015163,0.07301570314367276,0.011189493284841182,0.024963494629217844,False
FeXANES_GT15_flakydark_Fe_2.001,3,1.3197151743417108,0.24710457272294378,0.078527501103292,0.004156760043353092,0.026257939669148928,False
FeXANES_GT15_flakydark_Fe_3.001,3,1.4096231007953168,0.26089790318457967,0.05549813801814317,0.008699228302518496,0.0280757915247429,False
FeXANES_GT15_flakydark_Fe_4.001,1,0.6701862479871412,0.2692945260747077,0.062223038298025835,0.013691129663562123,0.01013777409352311,False
FeXANES_GT15_flakydark_Fe_5.001,3,1.19491443880978,0.2384101468804728,0.07575578373926323,0.0013560905899259734,0.020003035645066718,False
FeXANES_GT15_flakydark_Fe_6.001,3,1.331312159200267,0.23518544101706593,0.0658868368103832,0.010893296158827885,0.02259003026478745,False
FeXANES_GT15_rectangles_Fe_1.001,3,2.0636061139269484,0.07491174536076688,0.057738335246518814,0.030802432637472545,0.018732275638594354,False
FeXANES_GT15_rectangles_Fe_2.001,3,2.079535936694389,-0.050343393075330964,0.03585370897850395,0.023342535498505585,0.02198763589071991,False
FeXANES_GT15_rectangles_Fe_3.001,3,1.745867221136644,0.06951410229936159,0.07174293944340018,0.06295927387549947,0.009696166127314502,False
FeXANES_GT15_rectangles_Fe_4.001,1,0.9967903083741301,0.4521155197402347,0.09084369750897793,-0.005396888371591887,0.023343435354626164,False
FeXANES_GT15_rectangles_Fe_5.001,1,0.7324335024705265,0.42619497167123854,0.08918197324394969,0.006598831671082794,0.019846412579333363,False
FeXANES_GT15_rectangles_Fe_6.001,1,0.5653809038969515,0.4489763839297951,0.08900869178153802,-0.004449365293374571,0.022003988060796377,False
FeXANES_GT15_super_dark_Fe_1.001,1,0.15866738617200526,0.07718298188189335,-0.07537979057140178,0.007003194955498859,-0.030045201810846873,False
FeXANES_GT15_super_dark_Fe_10.001,1,-0.22935456665451712,0.7183754516598367,-0.07043247387204242,0.027209009942218015,0.0019033112045558798,False
FeXANES_GT15_super_dark_Fe_11.001,5,-0.43451614024509777,0.2648705012844147,0.014400137092309482,0.03707373692988906,-0.03934734044740529,False
FeXANES_GT15_super_dark_Fe_12.001,5,-1.3411914368639406,-0.6301327577784477,-0.16120377125381907,0.06833799800627158,0.026517508365565143,False
FeXANES_GT15_super_dark_Fe_13.001,5,-1.2418275951087723,-0.7828403244451003,-0.15033242937530406,0.06561961554575911,0.0279209704669663,False
FeXANES_GT15_super_dark_Fe_14.001,3,1.2036658839590195,1.0772763309450797,0.15170339838492172,0.015016310970024418,0.043881630728171486,True
FeXANES_GT15_super_dark_Fe_15.001,2,-1.5730268206644655,-0.2757980981743365,-0.12522950425186777,0.02405370024846565,0.022528503850870185,False
FeXANES_GT15_super_dark_Fe_16.001,2,-0.9524096634609609,0.5778995140920489,-0.029590418158811332,-0.04542312746500097,0.012200312836272847,False
FeXANES_GT15_super_dark_Fe_17.001,2,-2.065981162505486,0.15714148908104625,-0.07126040312675859,0.0035704849233603344,-0.008667027544953403,False
FeXANES_GT15_super_dark_Fe_18.001,3,1.9433106687484014,0.55621485062004,0.10810648670248496,0.055547712508574765,0.018676574483199936,False
FeXANES_GT15_super_dark_Fe_19.001,1,0.6746202270101117,0.9053423609398538,-0.08791312269343235,-0.0016651193392485085,-0.03003312874962842,False
FeXANES_GT15_super_dark_Fe_2.001,1,-0.3726567956507015,0.9688671455624235,-0.002894308855551844,0.0008002795341521103,0.0143229424343558,False
FeXANES_GT15_super_dark_Fe_20.001,2,-1.1703514444553649,0.9065322557222222,-0.09538962371535349,-0.0470503342997795,0.009366523101021047,False
FeXANES_GT15_super_dark_Fe_21.001,5,-0.579013929972122,0.37176182207331565,-0.0016654760592655345,-0.033657646330351426,-0.020446141408942915,False
FeXANES_GT15_super_dark_Fe_22.001,2,-1.1614125739131487,0.7767653561293246,0.10714776160382787,0.010294522604571338,-0.032194994604315276,False
FeXANES_GT15_super_dark_Fe_23.001,1,-0.3584518696984943,0.375075328459691,-0.04096405262166435,-0.01699948307301648,-0.010941564896817994,False
FeXANES_GT15_super_dark_Fe_24.001,2,-1.5205418494100198,0.2538890889595249,-0.07007709687553315,-0.03906950100953587,-0.0011540333150304308,False
FeXANES_GT15_super_dark_Fe_3.001,2,-2.1515861815303343,-0.1905902932125929,0.006048934084205439,-0.031777337693868896,0.007029512127483891,False
FeXANES_GT15_super_dark_Fe_4.001,2,-2.322869346085722,-0.05171533616469286,-0.02638901147065423,-0.026845380474968143,0.0031890783993949344,False
FeXANES_GT15_super_dark_Fe_6.001,1,0.1962349836529107,0.3942642684775593,-0.022007955488467915,-0.012817394726750642,0.0020142934711293646,False
FeXANES_GT15_super_dark_Fe_7.001,2,-1.6874906398005969,0.5752266338914956,-0.10725998318332211,-0.014209801493056139,-0.0030006489309500712,False
FeXANES_GT15_super_dark_Fe_8.001,3,1.9734133467896335,-0.09771559635119403,0.04087502644288923,0.055558380871910715,0.033831647011407354,False
FeXANES_GT15_super_dark_Fe_9.001,5,-0.880118728394468,0.0793886711588598,0.02900521904841081,-0.02905079445620876,0.018324869168441654,False
FeXANES_GT5_Fe_Flaky1_1.001,1,0.2654952923121939,0.4330451264735352,0.11282008670036098,0.0002258697984776293,0.020137346699767158,False
FeXANES_GT5_Fe_Flaky1_10.001,1,0.3968914854124042,-0.11585703918276352,-0.04760795368343053,-0.019284360613363895,-0.015430562515373537,False
FeXANES_GT5_Fe_Flaky1_2.001,1,0.11085416551749946,0.4958747737143262,0.07396885944925341,-0.0063870406461994265,0.01581996904221075,False
FeXANES_GT5_Fe_Flaky1_3.001,4,0.5190620184001908,-0.3016765597722666,-0.029388741664506224,-0.008265241874208967,-0.009281304919931671,False
FeXANES_GT5_Fe_Flaky1_4.001,1,0.4354054882497862,0.17047922485014347,0.028835412564283708,0.007241675039010195,0.003163551436966778,False
FeXANES_GT5_Fe_Flaky1_5.001,1,0.3730979762832854,0.334310105369899,0.0681461671705064,0.004314916088528674,0.012700893383065995,False
FeXANES_GT5_Fe_Flaky1_6.001,1,0.24770814846531938,0.5121173732778561,0.08698096958424142,-0.005456083306396682,0.016280584480115986,False
FeXANES_GT5_Fe_Flaky1_7.001,1,0.11037027545541343,0.2654255923426506,0.013615806733549118,0.005204958755844687,0.001072806138971806,False
FeXANES_GT5_Fe_Flaky1_8.001,1,-0.11391123497913838,0.6616366399867036,0.019918091644674913,-0.014011169146260237,0.007213078074421529,False
FeXANES_GT5_Fe_Flaky1_9.001,1,0.029239576938819456,0.6705405494624552,0.016987116352919426,-0.01653416700529714,0.009397979345553881,False
FeXANES_GT5_concentric_gray1_Fe_1.001,1,0.1686825529550819,0.28590647005543657,0.08613829952577429,-0.01419844849826611,0.01034720521480225,False
FeXANES_GT5_concentric_gray1_Fe_2.001,1,0.5538797758572104,-0.07734981538558068,0.016449415442490463,-0.028787255319983652,-0.0025707821440731624,False
FeXANES_GT5_concentric_gray1_Fe_3.001,4,0.4247677678699521,-0.24563719548272359,-0.01210043100073705,-0.02292566753882892,-0.009587345289081601,False
FeXANES_GT5_concentric_gray1_Fe_4.001,1,0.22092023458220794,0.1734476792251781,-0.022967009231545835,-0.017397546219467583,-0.013652310889535809,False
FeXANES_GT5_concentric_gray1_Fe_5.001,1,0.9066967561267998,0.14894260070159784,-0.047799488823833336,-0.002252479267115558,-0.01915122628418747,False
FeXANES_GT5_concentric_gray1_Fe_6.001,1,0.8307413226642238,0.19036983595560533,-0.09967358038174809,0.002888680745203686,-0.035519883408778596,False
FeXANES_GT5_concentric_gray1_Fe_7.001,1,0.5180414375464777,0.3820260638293135,-0.06019260283994197,-0.020065405260302656,-0.02393021007197463,False
FeXANES_GT5_concentric_gray1_Fe_8.001,2,-1.071384270920151,0.5624109116180178,-0.019084453519182514,-0.05561103930755528,-0.01352310807374631,False
FeXANES_GT5_concentric_gray3_Fe_1.001,5,-0.1278760414414477,-0.1844041487877694,-0.2050633211410642,0.05095824452072407,0.025830512746011176,False
FeXANES_GT5_concentric_gray3_Fe_10.001,5,-0.9402940577665505,-0.4154393842326129,0.020340236919533586,0.012212262491552661,-0.015093951258772352,False
FeXANES_GT5_concentric_gray3_Fe_11.001,5,-1.1109050938330598,-0.6371676167081393,0.03858768082445043,0.015697372942756277,-0.009800795172173275,False
FeXANES_GT5_concentric_gray3_Fe_2.001,5,-1.261219632567435,-0.29300413482902576,0.02528410833552539,0.025837719722410044,-0.011335701810906096,False
FeXANES_GT5_concentric_gray3_Fe_3.001,2,-1.5402520821468375,0.1492497311676912,-0.09999903384250443,0.002620085323484295,0.003929180271803616,False
FeXANES_GT5_concentric_gray3_Fe_4.001,2,-1.4210046756978427,-0.3248588754796603,0.0995061940130911,-0.0054971841243902295,-0.0014883563344894374,False
FeXANES_GT5_concentric_gray3_Fe_5.001,4,0.5479616667263774,-0.7385193305571246,-0.0009602585607737699,-0.012265187038803707,-0.016245753506719467,False
FeXANES_GT5_concentric_gray3_Fe_6.001,4,0.38411433837609105,-0.6758848389993407,0.010340564018902987,-0.0025612519342968075,-0.021197305401068477,False
FeXANES_GT5_concentric_gray3_Fe_7.001,4,0.49664011391250334,-0.6897439890986591,-0.0019513332001431212,-0.005179244004652103,-0.018792964801301815,False
FeXANES_GT5_concentric_gray3_Fe_8.001,1,0.6976911505490271,0.2543208573251011,-0.12450866578767546,0.04722560277380771,0.010343430393481333,False
FeXANES_GT5_concentric_gray3_Fe_9.001,1,0.4372484271581851,-0.05441847554395474,-0.159285853012324,0.04857918887729647,0.02294071185920568,False
FeXANES_GT5_flaky2_FeXRD_1.001,2,-1.6739702943853647,0.41944713570090336,-0.05288935839090177,-0.03342009810578104,0.0006167072784300423,False
FeXANES_GT5_flaky2_FeXRD_10.001,1,-0.6688091081972609,0.8983288298236303,-0.022293468084206455,-0.0008444737749608968,0.0072591728353296695,True
FeXANES_GT5_flaky2_FeXRD_11.001,2,-1.255554369646265,0.7762649157776231,-0.026914334979753863,-0.024840776054678663,0.005942510004096929,False
FeXANES_GT5_flaky2_FeXRD_12.001,2,-1.6610237893179363,0.10552413481498904,-0.02050784618772443,-0.0015750893516428815,-0.0027108962902951694,False
FeXANES_GT5_flaky2_FeXRD_13.001,2,-1.6185805840217868,0.07607895672091457,-0.0018837278421286426,-0.002821998145883694,-0.006124057177424754,False
FeXANES_GT5_flaky2_FeXRD_14.001,2,-1.6492510760487693,0.1307374661717454,-0.029835089916363352,-0.002847855583180415,-0.006494477206626931,False
FeXANES_GT5_flaky2_FeXRD_15.001,2,-1.1722179879963477,0.5258300345035642,-0.0037064476628032145,-0.020240069915879653,0.007419792733247449,False
FeXANES_GT5_flaky2_FeXRD_16.001,2,-1.2868092432157328,0.4546159936586888,-0.0222601644060072,-0.042093880977746544,0.010964705465384642,False
FeXANES_GT5_flaky2_FeXRD_17.001,1,0.9411249747299593,0.12284888822650043,-0.1410809375772095,0.02542729266368261,0.020205334116095274,False
FeXANES_GT5_flaky2_FeXRD_18.001,1,0.8727742043648803,0.03792631197049592,-0.12167487891177253,0.01874603124929278,0.0226599556522948,False
FeXANES_GT5_flaky2_FeXRD_2.001,1,0.15950045093585405,0.7977111064205743,-0.11623721772504249,0.019351449602528797,-0.04471199519929923,False
FeXANES_GT5_flaky2_FeXRD_3.001,2,-2.089867100587647,0.12195603122459399,-0.06577955394864915,-0.02766570915210991,0.0066811051117249085,False
FeXANES_GT5_flaky2_FeXRD_4.001,1,0.14627148825894873,-0.008417612429426359,-0.02101154121835329,-0.03521777710276354,-0.005589874613888919,False
FeXANES_GT5_flaky2_FeXRD_5.001,2,-1.2165878579101548,0.43923088995098036,-0.03952785238359812,-0.07078043113993138,0.013175558108181933,False
FeXANES_GT5_flaky2_FeXRD_6.001,1,-0.1474381367189474,0.4991711085750353,-0.012846996477761793,-0.007335538713207416,-0.014973352850692742,False
FeXANES_GT5_flaky2_FeXRD_7.001,1,-0.4907083538223463,0.6392447566936119,-0.018581151210987468,-0.006040390156298548,-0.0013480504270713142,False
FeXANES_GT5_flaky2_FeXRD_8.001,1,0.39601109661880934,0.5841292925084254,-0.03594709243190771,0.0013172068003177966,-0.022449063250450995,False
FeXANES_GT5_flaky2_Fe_1.001,1,0.0755881475148617,-0.16466889472721458,0.014088058592882435,0.019809726445583743,-0.03567803558972508,False
FeXANES_GT5_flaky2_Fe_10.001,2,-1.2307151794657605,0.08608861120937199,0.046215883280022366,0.0011666260478929503,-0.0019090600357607153,False
FeXANES_GT5_flaky2_Fe_11.001,4,0.4151201937025514,-0.48534034997626974,-0.06477022455227008,-0.011666313572832546,-0.019132881951846634,False
FeXANES_GT5_flaky2_Fe_12.001,4,0.20994879554385237,-0.40127588332649966,-0.015199386958956574,-0.01303532158418426,-0.014240918483987088,False
FeXANES_GT5_flaky2_Fe_13.001,4,0.6661650378979689,-0.7203364686742688,-0.03802761251757529,-0.026800965601080286,-0.007813077645189112,False
FeXANES_GT5_flaky2_Fe_14.001,4,0.7761428728834826,-0.44025520907995985,-0.07204125763434141,-0.004906620029227316,-0.03152650804233461,False
FeXANES_GT5_flaky2_Fe_15.001,4,0.6903193942949831,-0.7479933089889345,-0.03973356235027523,-0.03005047210607801,-0.008539431808225719,False
FeXANES_GT5_flaky2_Fe_16.001,4,0.4339504420350185,-0.6125517520630197,-0.046450450781088386,-0.012982043746452449,-0.01252277577929153,False
FeXANES_GT5_flaky2_Fe_167.001,4,0.1824306154249321,-0.5761997279423019,0.013577029297198024,0.010279018116780813,-0.028142292271293126,False
FeXANES_GT5_flaky2_Fe_18.001,4,0.3483780769873017,-0.68974629811021,-0.026113101676760196,-0.022146305575685903,-0.0032995202514811087,False
FeXANES_GT5_flaky2_Fe_19.001,5,-0.5337533025980054,-0.5571231954411843,0.017352603689631485,-0.007215819784133887,-0.011730642494648107,False
FeXANES_GT5_flaky2_Fe_2.001,5,-0.827062334347527,-0.20275174794113815,0.04846523538779927,0.04648478947851682,-0.009248825934563533,False
FeXANES_GT5_flaky2_Fe_20.001,3,1.1801421409371866,0.35641167299686105,0.016297177825826018,0.07377544729357338,0.003960125295762286,False
FeXANES_GT5_flaky2_Fe_21.001,5,-0.41038501158959223,-0.24471781155267605,-0.02872000673507236,-0.003284078236573854,-0.01575009875097623,False
FeXANES_GT5_flaky2_Fe_23.001,2,-1.4265163790657536,0.30547702914594427,-0.02377193112623891,-0.002019092661582908,-0.0009551698010970313,False
FeXANES_GT5_flaky2_Fe_24.001,2,-1.255885218176171,0.35660782937847274,-0.007025944159739114,-0.012504596333435536,0.002923828271230815,False
FeXANES_GT5_flaky2_Fe_25.001,2,-2.2002999651055615,0.15498118282581821,-0.06053681720262879,-0.029425886538800787,-0.0038516721705451986,False
FeXANES_GT5_flaky2_Fe_26.001,2,-2.1428683772018347,0.16982663338171078,-0.0368002818773995,-0.04548823213828817,-0.004004282256784193,False
FeXANES_GT5_flaky2_Fe_27.001,2,-2.1097493875818976,0.22627109530849207,-0.06024831141480154,-0.028512895008920857,-0.002252958021990986,False
FeXANES_GT5_flaky2_Fe_28.001,2,-1.8156217368589977,-0.34751720449915063,0.04528402004967314,0.015027743120455215,0.014275997532953853,False
FeXANES_GT5_flaky2_Fe_29.001,4,1.2637534564658996,-0.5306609434973852,-0.19968812714444023,-0.04036335318357063,0.002151356761588384,False
FeXANES_GT5_flaky2_Fe_3.001,2,-1.786196360123407,-0.29317119437393535,0.0343577337488145,-0.021556233462513855,0.008607492028307427,False
FeXANES_GT5_flaky2_Fe_30.001,1,0.4384372304536501,0.34898405841257785,0.08670853966989645,0.0016945138449442115,-0.05517423603191806,False
FeXANES_GT5_flaky2_Fe_31.001,1,0.7665712599729588,0.4714311278128643,-0.010597831631596893,-0.01499472375247951,-0.016218025967190502,False
FeXANES_GT5_flaky2_Fe_32.001,1,0.021403223133508474,0.17041965161510286,-0.04466905942120564,-0.008881880142566393,-0.01428644981085473,False
FeXANES_GT5_flaky2_Fe_4.001,2,-2.388846962022632,0.20477653420857816,-0.06875709132353171,-0.024569315522666283,-0.005237315932470205,False
FeXANES_GT5_flaky2_Fe_5.001,1,0.42181902530724646,0.47025309911736024,0.04287232270402838,0.009687029647914161,-0.09388932381072566,False
FeXANES_GT5_flaky2_Fe_6.001,1,0.08298609632310223,0.6647027106601507,0.06844055692507908,0.02783327527441866,-0.08269811708608178,False
FeXANES_GT5_flaky2_Fe_7.001,5,-0.8398363524723964,-0.20392376335638954,-0.003285231733475709,0.012471905704303158,-0.008866736862425392,False
FeXANES_GT5_flaky2_Fe_8.001,5,-0.9339654285290556,-0.06101477631148385,0.013645034909108,0.004748347024460218,-0.006918379980591486,False
FeXANES_GT5_flaky2_Fe_9.001,2,-1.4182228101774588,0.16302085010194678,-0.012084966489551171,0.010635728069025047,-0.0020213827810710234,False
FeXANES_GT5_flaky_nodule_Fe.001,4,0.7917300243562669,-1.454595306342571,0.09901224508556022,-0.13770318028401743,0.049719213035332846,False
FeXANES_GT5_flaky_nodule_Fe_10.001,5,-0.5256736651145282,0.022142406787536362,0.021321704608597232,0.015681724321152335,-0.01994969260742645,False
FeXANES_GT5_flaky_nodule_Fe_2.001,4,0.26040997822090933,-1.1686051656556895,0.10008758873105184,-0.12945950567922782,0.04240936412899519,False
FeXANES_GT5_flaky_nodule_Fe_3.001,4,0.4152037505780987,-1.293234823426124,0.16610860274510553,-0.11842157929398703,0.052650703321748815,False
FeXANES_GT5_flaky_nodule_Fe_4.001,4,0.6512035669287266,-1.3006991257865417,0.11454862996099585,-0.13462763600114802,0.042897489188284545,False
FeXANES_GT5_flaky_nodule_Fe_5.001,4,0.129938140728703,-1.2823620919412992,0.15638936610969575,-0.12451600597819638,0.03948943745924093,False
FeXANES_GT5_flaky_nodule_Fe_6.001,4,0.26282807720077056,-1.1083320507138246,0.1074484866559812,-0.12290494123689859,0.04669960098916556,False
FeXANES_GT5_flaky_nodule_Fe_7.001,5,-1.0922490724174563,-0.4170353371654407,0.0910792881620351,0.04962845554936726,-0.0028692040326178565,False
FeXANES_GT5_flaky_nodule_Fe_8.001,2,-1.6343480576772524,-0.4729424656062723,0.11125347036830302,0.03475036150941413,0.017094590338544713,False
FeXANES_GT5_flaky_nodule_Fe_9.001,1,0.12476203083835774,0.49233533749628644,-0.04305872715982491,-0.00013368351415166853,-0.007107911424970759,False
FeXANES_GT5_flakysmooth2_Fe_1.001,4,0.4636942429437845,-0.7130817339915554,-0.0014054632300470244,-0.009229858831278063,-0.01557572959565368,False
FeXANES_GT5_flakysmooth2_Fe_10.001,3,1.8860836779505972,0.3330096268976895,0.05831458098192946,0.07418069514068598,0.02130418868320749,False
FeXANES_GT5_flakysmooth2_Fe_11.001,3,1.8369809824659649,0.16126143301667314,0.050281099622106716,0.04357962305862197,0.018958533630766418,False
FeXANES_GT5_flakysmooth2_Fe_12.001,4,1.2793619335088382,-0.7732352658237323,-0.0870200316389665,-0.0632310900016547,0.003230020507290876,False
FeXANES_GT5_flakysmooth2_Fe_13.001,1,0.09323784143918205,-0.16848293774972448,-0.06920326262664805,-0.03861019651316609,-0.003274786465339525,False
FeXANES_GT5_flakysmooth2_Fe_14.001,4,0.42443920691590814,-0.1837803763620032,-0.21762798567738648,0.03507711162095276,0.033749928447189236,False
FeXANES_GT5_flakysmooth2_Fe_15.001,1,0.403194336442866,-0.1400050686596563,-0.2226644369646576,0.04324625249386779,0.029790578759470065,False
FeXANES_GT5_flakysmooth2_Fe_16.001,4,0.23790639014987017,-0.7094237304693016,0.02168212788851798,-0.011643707147512354,-0.008177966151682549,False
FeXANES_GT5_flakysmooth2_Fe_17.001,4,0.017951074038462717,-0.5769742722307507,0.034249637279935796,0.004575078034403213,-0.015498915055022851,False
FeXANES_GT5_flakysmooth2_Fe_18.001,4,0.20169536240188302,-0.29364189529392715,-0.20499910681988642,0.039571033355308434,0.0313370190192786,False
FeXANES_GT5_flakysmooth2_Fe_19.001,5,-0.19319251895982228,-0.3936698551671251,-0.19460920446062244,0.04619261091891082,0.03098311075827971,False
FeXANES_GT5_flakysmooth2_Fe_2.001,4,0.49776886539239296,-0.762476828065631,0.01792107328511523,-0.010882890360345787,-0.017134898442633533,False
FeXANES_GT5_flakysmooth2_Fe_20.001,3,1.2409191307500158,0.275097392561044,-0.04646642897176153,0.003608234954831427,-0.01938431330150324,False
FeXANES_GT5_flakysmooth2_Fe_21.001,3,1.20424583942539,0.22998751667891984,-0.06230036898744037,-0.008647342805724408,-0.01826290720628777,False
FeXANES_GT5_flakysmooth2_Fe_22.001,1,-0.6979758230080076,1.1067945366114873,-0.1602847784389235,-0.051389119986410575,0.024316404338909203,True
FeXANES_GT5_flakysmooth2_Fe_3.001,5,-0.7810767584992141,-0.7676964610246981,0.18625410082627603,0.063458276942378,8.563470368346915e-06,False
FeXANES_GT5_flakysmooth2_Fe_4.001,5,-0.7858696761713395,-0.6387804918499908,0.15806131463176268,0.06668258898707895,-0.001839769628898375,False
FeXANES_GT5_flakysmooth2_Fe_5.001,3,2.0092291657510946,0.2393912207211835,0.0901017944873131,0.043312220523768825,0.02156635906511383,False
FeXANES_GT5_flakysmooth2_Fe_6.001,3,1.9653680355199648,0.2690077101906253,0.11105218179885681,0.0562094197142433,0.01883472462070614,False
FeXANES_GT5_flakysmooth2_Fe_7.001,3,2.0406548757680336,0.3376368748982471,0.06510221596598857,0.050029598594491055,0.02608644789899846,False
FeXANES_GT5_flakysmooth2_Fe_8.001,3,2.113549706077159,0.04170040932911933,0.03334295170976537,0.020352477112174278,-0.0007074963343865066,False
FeXANES_GT5_flakysmooth2_Fe_9.001,3,2.138880463730646,0.13010779565331412,0.04703867543997899,0.0348493670795366,-0.002767158929657888,False
FeXANES_GT5_white_gray_particles_Fe_1.001,5,-0.3297200300221847,-0.7024570070624551,0.10628188352446702,0.04700381145835982,-0.011244806316797341,False
FeXANES_GT5_white_gray_particles_Fe_2.001,2,-1.54977915982259,-0.36344631627176216,0.0697411717537063,0.07845042305631521,-0.0019103647081450796,False
FeXANES_GT5_white_gray_particles_Fe_3.001,5,-1.2341272026891341,-0.5152351966242286,0.11559384085197465,0.05563555660677076,8.825349215047395e-05,False
FeXANES_GT5_white_gray_particles_Fe_4.001,3,1.7915801643568239,0.31184959117045963,0.06533938514388907,0.052236481118160684,0.027213327639747976,False
FeXANES_GT5_white_gray_particles_Fe_5.001,3,1.7898701338940624,-0.028261881545011736,0.029281679870076897,0.03380326223210279,0.028746027823395078,False
